,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,105,0.139177,0.11208,0.137784,0.0,0.022831,0.192114,0.68747,1.48017
post,106,0.200335,0.172392,0.187804,0.0,0.081685,0.262717,1.096099,2.239321
pre,77,0.169416,0.128439,0.156899,0.0,0.047004,0.265871,0.700966,1.124874
