,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,322,2.2e-05,7e-06,8.3e-05,-0.000191,0.0,2.7e-05,0.001304,11.560663
post,404,2.1e-05,8e-06,8.5e-05,-0.000416,0.0,3.1e-05,0.00104,4.287857
pre,253,-5e-06,-0.0,5.3e-05,-0.000536,-7e-06,7e-06,0.000149,-4.395266
