,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.494489,0.494489,0.118681,0.410569,0.452529,0.536449,0.578409,0.0
post,2,0.547374,0.547374,0.164564,0.43101,0.489192,0.605556,0.663738,-0.0
pre,2,0.462238,0.462238,0.070345,0.412497,0.437368,0.487109,0.511979,0.0
