,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.102364,0.102364,,0.102364,0.102364,0.102364,0.102364,
post,1,0.10677,0.10677,,0.10677,0.10677,0.10677,0.10677,
pre,1,0.132608,0.132608,,0.132608,0.132608,0.132608,0.132608,
