,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,0.404422,0.306158,0.212726,0.239339,0.291527,0.439387,0.970873,1.804173
post,28,0.436836,0.345007,0.213558,0.200029,0.280761,0.518195,0.900798,1.110558
pre,19,0.377047,0.296607,0.179448,0.2267,0.268439,0.409308,0.878048,1.725809
