,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.5324,0.5324,0.031599,0.510057,0.521229,0.543572,0.554744,0.0
post,2,0.463872,0.463872,0.263775,0.277355,0.370613,0.55713,0.650389,0.0
pre,2,0.601702,0.601702,0.014052,0.591766,0.596734,0.60667,0.611638,0.0
