,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12709,0.165168,0.148391,0.108416,0.0,0.10182,0.200657,2.310308,2.950475
post,14327,0.159933,0.139499,0.114064,0.0,0.096358,0.19234,2.224737,3.630559
pre,9742,0.162203,0.142846,0.102361,0.0,0.101157,0.196981,1.340451,2.272585
