,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,17,0.633061,0.701697,0.172127,0.265085,0.502457,0.764868,0.827495,-0.717638
post,18,0.614451,0.69736,0.19827,0.269782,0.450612,0.757465,0.838437,-0.613069
pre,12,0.585401,0.639499,0.194186,0.276684,0.413617,0.749147,0.82031,-0.427075
