,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.056226,0.025176,0.073257,2e-06,0.005833,0.096675,0.391467,2.290162
post,60,0.056359,0.02492,0.084242,1e-06,0.00627,0.075379,0.483763,2.792429
pre,42,0.058833,0.031324,0.075739,0.0,0.008791,0.08799,0.338708,2.134453
