,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,9e-06,1e-06,2.4e-05,-1e-05,-3e-06,7e-06,5.7e-05,1.5177
post,5,1.3e-05,1e-06,2.3e-05,-5e-06,-0.0,1.6e-05,5.1e-05,1.132158
pre,5,2.2e-05,3e-06,4.7e-05,-1.5e-05,-0.0,2e-05,0.000104,1.252794
