,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,51,0.193818,0.187466,0.124963,0.003051,0.100843,0.2749,0.553158,0.483586
post,58,0.232687,0.192844,0.197635,0.005923,0.094158,0.309277,0.965828,1.491059
pre,34,0.201073,0.150874,0.13516,0.012129,0.108844,0.299353,0.498352,0.554343
