,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.30171,0.142759,0.388678,0.041405,0.104425,0.340044,0.879916,1.097
post,4,0.268975,0.148636,0.347364,0.00018,0.093091,0.32452,0.778449,1.000036
pre,3,0.30954,0.147403,0.289834,0.137059,0.142231,0.395781,0.644158,0.706094
