,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,1.970242,1.970242,,1.970242,1.970242,1.970242,1.970242,
post,2,1.640158,1.640158,0.785744,1.084554,1.362356,1.917961,2.195763,-0.0
pre,1,1.343037,1.343037,,1.343037,1.343037,1.343037,1.343037,
