,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,90,0.619608,0.553044,0.302137,0.161237,0.409375,0.826981,1.82993,1.038023
post,93,0.5669,0.46671,0.301961,0.042982,0.341923,0.755134,1.740621,1.004543
pre,72,0.595929,0.499731,0.304729,0.085477,0.399273,0.757642,1.71451,1.415458
