,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.148538,0.148538,,0.148538,0.148538,0.148538,0.148538,
post,2,0.086197,0.086197,0.087378,0.024412,0.055304,0.11709,0.147983,0.0
