,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,43.921646,38.494623,26.952471,17.430057,30.635765,51.780504,81.267282,0.644509
post,3,53.585594,61.029798,28.411474,22.193116,41.611457,69.281834,77.533869,-0.448305
pre,4,85.490335,54.216525,90.693248,17.852062,26.781883,112.924976,215.676226,0.889311
