,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,2.178746,0.434725,3.71847,0.098161,0.221342,2.39213,7.747373,1.143534
post,5,1.88439,0.502068,3.414117,0.091384,0.269893,0.576516,7.982092,1.488113
pre,3,2.937931,0.582114,4.5126,0.090775,0.336445,4.361509,8.140905,0.697688
