,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,47,0.433648,0.275399,0.588711,1e-06,0.079282,0.504956,2.95258,2.747542
post,57,0.472875,0.231327,0.616044,6.5e-05,0.065065,0.639562,3.136296,2.244427
pre,38,0.556514,0.39301,0.529432,9.4e-05,0.166384,0.717796,1.901179,1.181487
