,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,25,0.27715,0.190226,0.303978,0.040452,0.13307,0.298696,1.488723,2.98258
post,29,0.257461,0.175188,0.270691,0.042412,0.112075,0.287849,1.46347,3.239637
pre,17,0.308145,0.205854,0.346653,0.078592,0.151521,0.312212,1.580424,3.128693
