,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,3.468805,0.766838,9.785587,0.086711,0.573754,1.213531,57.921699,4.445112
post,60,2.188223,0.771962,5.393703,0.051794,0.543475,1.12194,31.105693,4.282958
pre,42,4.015214,0.768576,17.693283,0.291586,0.599563,1.118359,115.52112,6.1738
