Group,Daily Seasonality (md),Weekly Seasonality (md),Slope (md),Volatility (md),% Increasing,% Stable,% Decreasing,Residuals CV (md),Extreme ratio (md),Kurtosis (md)
post,0.6165,0.6156,7e-06,0.2322,100.0,0,0,0.5968,0.0157,25.8377
