,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1775,0.192288,0.14491,0.212332,0.0,0.049772,0.266338,3.684556,4.625813
post,2115,0.200157,0.140162,0.241883,0.0,0.045405,0.267474,3.417775,4.31868
pre,1295,0.21766,0.16251,0.220335,0.0,0.0671,0.304341,2.403069,2.770258
