,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12709,3e-06,0.0,1.6e-05,-0.00025,-3e-06,4e-06,0.000297,3.729096
post,14327,4e-06,2e-06,1.8e-05,-0.000267,-1e-06,6e-06,0.000396,2.377629
pre,9742,1e-06,0.0,9e-06,-0.000131,-1e-06,2e-06,0.000262,5.797881
