,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,158.170771,63.24965,204.584035,18.289097,40.769373,228.111608,392.973566,0.668881
post,4,49.894754,35.378611,51.972938,5.352539,18.920569,66.352795,123.469255,0.798862
pre,2,63.397108,63.397108,47.676923,29.684433,46.540771,80.253446,97.109784,0.0
