,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.794219,0.558921,0.630216,0.163691,0.342096,0.976609,2.112657,1.213407
post,20,0.852169,0.599564,0.965983,0.169138,0.321176,0.912645,4.533772,3.011487
pre,14,1.131581,0.932528,0.854158,0.153967,0.432338,1.810555,2.786528,0.505117
