,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.134121,0.081588,0.142821,0.000115,0.037793,0.201709,0.579065,1.459573
post,60,0.128731,0.080051,0.15219,0.00015,0.027503,0.144901,0.783327,2.099393
pre,42,0.132747,0.092571,0.123184,7e-06,0.0527,0.164993,0.624101,1.837634
