,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.424311,0.353307,0.189505,0.29009,0.306871,0.470747,0.70054,0.974601
post,5,0.290441,0.209657,0.33738,0.007276,0.062614,0.32026,0.852399,1.036693
pre,3,0.280406,0.251934,0.244569,0.05132,0.151627,0.39495,0.537966,0.210977
