,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.251736,0.214107,0.120158,0.06523,0.191279,0.34997,0.400317,-0.168036
post,7,0.219805,0.196946,0.11235,0.05899,0.144457,0.329253,0.335281,-0.129467
pre,6,0.226045,0.213422,0.097456,0.079147,0.186308,0.303184,0.339902,-0.194991
