,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,0.965255,0.907673,0.693081,0.124474,0.516479,1.086487,2.546761,1.119852
post,9,1.190643,0.879591,0.776401,0.156664,0.661934,2.003706,2.276266,0.243646
pre,8,0.63114,0.615686,0.379611,0.127091,0.322966,0.966096,1.097987,-0.018309
