,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,1.080846,0.684155,0.877966,0.392199,0.436325,1.426114,2.465434,0.842044
post,9,0.751757,0.48371,0.822166,0.120777,0.172495,0.84697,2.693515,1.620053
pre,1,2.836391,2.836391,,2.836391,2.836391,2.836391,2.836391,
