,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.5811,0.399012,0.315605,0.398758,0.398885,0.672271,0.945529,0.707106
post,4,0.544025,0.492355,0.270652,0.283839,0.376215,0.660166,0.907553,0.541512
