,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.159289,0.039751,0.257151,0.013898,0.017846,0.181193,0.543756,1.132581
post,5,0.168623,0.010657,0.323567,0.000592,0.002392,0.085483,0.743992,1.457289
pre,3,0.165824,0.017324,0.2703,0.002329,0.009826,0.247571,0.477819,0.704659
