,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.190322,0.158631,0.142815,0.001276,0.076114,0.310922,0.625673,0.709185
post,60,0.187241,0.157833,0.147178,0.001203,0.079141,0.274515,0.695531,1.11316
pre,42,0.199975,0.176973,0.138933,8.5e-05,0.093707,0.296348,0.581986,0.853201
