,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,0.953557,0.706406,0.703093,0.176371,0.508067,1.311958,2.440317,0.988127
post,10,0.95312,0.618915,0.797033,0.191123,0.482112,1.100899,2.583148,1.19887
pre,8,0.908162,0.645125,0.937171,0.143919,0.481038,0.860962,3.145879,1.95373
