,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,26,0.027092,0.004484,0.052872,0.0,7.5e-05,0.028513,0.211443,2.510138
post,34,0.035807,0.009648,0.059069,0.0,0.002804,0.035254,0.239473,2.234304
pre,16,0.034049,0.006211,0.060625,0.0,0.001585,0.026165,0.214259,2.068497
