,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.15379,0.041271,0.188799,0.000973,0.025749,0.270478,0.430478,0.651185
post,9,0.149758,0.055811,0.185725,0.001211,0.031055,0.151702,0.529241,1.257822
pre,1,0.577582,0.577582,,0.577582,0.577582,0.577582,0.577582,
