,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,208,0.064832,0.031361,0.092041,0.0,0.006303,0.083642,0.572987,2.70236
post,244,0.076149,0.026203,0.17112,0.0,0.005625,0.074016,1.367933,5.008572
pre,145,0.077609,0.036339,0.110464,0.0,0.011413,0.095276,0.59393,2.546528
