,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,0.64339,0.663893,0.201255,0.28215,0.513785,0.798907,0.893386,-0.552269
post,22,0.649644,0.679623,0.206741,0.296271,0.479293,0.836699,0.947636,-0.337916
pre,11,0.608475,0.672204,0.247369,0.282323,0.359782,0.782454,0.956832,-0.092726
