,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.084403,0.051316,0.101491,0.00854,0.012648,0.123072,0.226439,0.765908
post,3,0.034998,0.015489,0.038935,0.009674,0.012582,0.04766,0.079832,0.689407
pre,4,0.119322,0.076563,0.138665,0.009089,0.02806,0.167825,0.315072,0.800976
