,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.098791,0.120013,0.038164,0.054733,0.087373,0.120821,0.121628,-0.705683
post,3,0.063059,0.044452,0.034745,0.041581,0.043016,0.073799,0.103145,0.701676
pre,2,0.065451,0.065451,0.050339,0.029856,0.047653,0.083248,0.101045,-0.0
