,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,0.56811,0.561007,0.244938,0.246888,0.334705,0.793642,0.943,0.046003
post,33,0.537154,0.548448,0.225475,0.245739,0.32253,0.752573,0.903444,0.186505
pre,15,0.55649,0.477686,0.249282,0.261442,0.330172,0.793,0.906407,0.144451
