,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,0.984931,0.406417,1.556361,0.059798,0.264661,0.853564,6.296584,2.613706
post,33,0.686744,0.551485,0.519629,0.086569,0.338193,0.895387,2.383877,1.416747
pre,15,0.824677,0.528477,0.924477,0.122744,0.275122,0.970444,3.593491,2.050564
