,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12689,0.97792,0.713254,2.78443,0.009046,0.572431,0.876289,87.187458,20.37061
post,14304,0.988381,0.761332,2.423162,0.0071,0.611193,0.931829,76.434068,20.748192
pre,9730,0.969605,0.749289,2.383931,0.0134,0.600347,0.920955,125.687062,27.217207
