,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.553406,0.394357,0.386628,0.142662,0.303238,0.91257,1.014204,0.266955
post,10,0.886406,0.542149,0.880248,0.14619,0.244919,1.095735,2.542176,1.077281
pre,2,0.540434,0.540434,0.479606,0.201301,0.370867,0.71,0.879566,0.0
