,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,0.009387,0.004708,0.014226,0.0,0.000627,0.011674,0.055405,2.319541
post,16,0.019826,0.005453,0.02652,0.0,0.000755,0.032988,0.082308,1.18579
pre,16,0.012179,0.005779,0.018392,0.0,0.000805,0.010569,0.058493,1.588713
