,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,26,0.018834,0.020742,0.009743,0.0,0.012544,0.026202,0.03591,-0.466017
post,34,0.020905,0.02379,0.010286,0.0,0.013287,0.028966,0.034662,-0.642473
pre,16,0.018532,0.022243,0.008898,0.0,0.013037,0.025215,0.02821,-0.87028
