,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1775,1.4e-05,3e-06,7.1e-05,-0.000786,-1e-06,2.1e-05,0.001304,7.154816
post,2115,1.3e-05,3e-06,7.4e-05,-0.00137,-1e-06,1.9e-05,0.001159,1.650027
pre,1295,1e-06,0.0,3.1e-05,-0.000536,-3e-06,5e-06,0.000201,-4.982012
