,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,0.328582,0.234339,0.305036,0.017476,0.11622,0.451508,0.890432,0.83825
post,10,0.309166,0.188469,0.293768,0.006584,0.120569,0.470584,0.938175,1.040189
pre,8,0.323691,0.20086,0.337339,0.023153,0.134637,0.401554,1.033152,1.262455
