,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.005836,0.005836,,0.005836,0.005836,0.005836,0.005836,
post,1,0.001544,0.001544,,0.001544,0.001544,0.001544,0.001544,
pre,1,0.002772,0.002772,,0.002772,0.002772,0.002772,0.002772,
