,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,9.495299,9.495299,,9.495299,9.495299,9.495299,9.495299,
post,2,10.843586,10.843586,2.18965,9.29527,10.069428,11.617744,12.391902,0.0
pre,1,16.398884,16.398884,,16.398884,16.398884,16.398884,16.398884,
