,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.196111,0.196111,0.082772,0.137583,0.166847,0.225375,0.25464,0.0
post,2,0.184799,0.184799,0.077875,0.129732,0.157265,0.212332,0.239865,0.0
pre,1,0.151881,0.151881,,0.151881,0.151881,0.151881,0.151881,
