,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,99,0.579864,0.580035,0.177764,0.230966,0.462079,0.710743,0.984248,-0.004411
post,103,0.569279,0.568794,0.197814,0.223364,0.396854,0.745634,0.93508,0.030008
pre,75,0.572352,0.575324,0.18066,0.242129,0.434334,0.713668,0.978982,-0.022707
