,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,47,3.332645,0.756968,12.411556,0.179707,0.49979,1.416506,84.666149,6.201567
post,57,3.353505,0.765544,10.917583,0.135322,0.552828,1.303999,73.783677,5.326689
pre,38,1.490679,0.674213,2.632089,0.039088,0.526965,1.363587,15.473712,4.338666
