,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.17753,0.178518,0.053282,0.107119,0.158713,0.188861,0.254437,0.185905
post,7,0.191531,0.098572,0.254626,0.009754,0.047761,0.197315,0.742241,1.670495
pre,4,0.195075,0.161056,0.106829,0.110373,0.12841,0.227721,0.347816,0.862553
