,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.149364,0.096736,0.131304,0.032645,0.047617,0.234277,0.41005,0.89625
post,9,0.11136,0.093645,0.112665,0.02677,0.038856,0.12944,0.387678,1.782937
pre,9,0.154533,0.124094,0.119443,0.032563,0.055757,0.209029,0.398697,0.947323
