,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.010478,0.010478,,0.010478,0.010478,0.010478,0.010478,
post,1,0.0114,0.0114,,0.0114,0.0114,0.0114,0.0114,
pre,1,0.017585,0.017585,,0.017585,0.017585,0.017585,0.017585,
