,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.717197,0.721959,0.111811,0.603082,0.66252,0.774255,0.826551,-0.078097
post,1,0.55846,0.55846,,0.55846,0.55846,0.55846,0.55846,
pre,1,0.597483,0.597483,,0.597483,0.597483,0.597483,0.597483,
