,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.229583,0.177923,0.165582,0.03852,0.097651,0.370696,0.453942,0.211202
post,7,0.188287,0.177369,0.108855,0.068105,0.088855,0.290536,0.313752,0.055735
pre,6,0.15806,0.11935,0.143728,0.04719,0.063531,0.168797,0.432268,1.314022
