,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.371894,0.285198,0.276314,0.059472,0.128587,0.641675,0.727622,0.160462
post,9,0.390723,0.187658,0.364218,0.017276,0.083789,0.715289,0.88794,0.251886
pre,9,0.49289,0.261417,0.419591,0.105997,0.151666,0.753143,1.311397,0.765434
