,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,19.151134,10.556233,21.151591,4.556828,9.509165,17.547948,76.460411,2.246797
post,9,29.929636,15.593223,46.154294,5.152659,10.502138,23.663633,151.552307,2.363599
pre,8,27.887056,10.974123,45.62612,5.2513,8.271664,17.114772,139.521131,2.170826
