,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.012706,0.007671,0.014326,0.001738,0.005438,0.014939,0.033746,1.009166
post,5,0.026508,0.005772,0.041869,0.001262,0.002251,0.02362,0.099637,1.339643
pre,3,0.020882,0.011729,0.025305,0.001427,0.006578,0.030609,0.04949,0.577564
