,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.096526,0.085927,0.068224,0.034222,0.060074,0.127678,0.169429,0.278535
post,1,0.104207,0.104207,,0.104207,0.104207,0.104207,0.104207,
pre,1,0.124998,0.124998,,0.124998,0.124998,0.124998,0.124998,
