,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.000604,0.000604,0.000648,0.000145,0.000374,0.000833,0.001062,0.0
post,2,0.008185,0.008185,0.011514,4.3e-05,0.004114,0.012255,0.016326,0.0
pre,1,0.011162,0.011162,,0.011162,0.011162,0.011162,0.011162,
