,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,1035.679749,1035.679749,,1035.679749,1035.679749,1035.679749,1035.679749,
pre,1,415.313503,415.313503,,415.313503,415.313503,415.313503,415.313503,
